place_id,name,address,rating,review_count_current,business_status_search,lat,lng,photo_reference,review_count_prior,confirmed_name,business_status,website_url,website_reachable,last_modified,staleness_days,account_id,license_issued,license_expires,business_type,years_in_operation,months_until_lease_expires,owner_occupied,has_sba_loan,cuisine_cohort,risk_score,risk_tier,signal_years_in_operation,signal_lease_expiry,signal_review_decline,signal_website_staleness,signal_no_sba_enrollment,signal_renting,next_step_city_econ_dev,next_step_community_org,next_step_buyer,next_step_owner,next_step_high_school_program,needs_digital_refresh
ChIJESwWV5DAj4ARqCO_feZiNgk,Shalimar Restaurant,"3325 Walnut Avenue, Fremont",3.7,1366.0,OPERATIONAL,37.550209,-121.980158,AWCwydjZQmFMjSulOlCFi_VStzdV7UHlaODsZ-P4H7x9nV13qbHsKetjYCPbFx9MOLJAFHlAioojAb3dUJHsTJaVbS-vQInZRqLJyc2ugY_A1bRQh41-RGiqyu8E7lqLtlRcX0yuUW5U18ISqa_ksrKWOVorpXos6L-XiupSj_s56Dv7XSPCe6P0jXCvxbO9ciwa_M2oONkK2mpe_3zg53nOWHR2jtUrVeORjuOMxoD3FryBRGOKHcJ4_dbaTzUZqWvt1e3m6ZeCHs-whXHhxmcH3qYQ3e1c29NVE2QlAHVIOW8EL7q0Uuu7V3ioFJZ8B3KhqTfBfWZ1ovfVQDigKwbHi3-RKx0Rs0WG2-1o---5RLDBwR_UIpAepwDNAqRODYNnI-8Xroos862rirtjYtNWaUMaGwDRnWH981ZYJkgExYwjeISrtcgfeQeRWtO0ot3W42WK-2I7KOLi6n6FkhKsWqEZhBfH1VM_e8HYt2V1ozYg8iqg6zJtrsCH0u3Z8MFbEgLcHYQYTTXv9LwDkUPIkole3ppVo4WfXg5cbo1eTwnCzNJFTNPUEPurg3BkkEwy8e4iGw9kjSvzHLgzSoE2ddkh20L4AsxPM_Legpg2pYjBgtZZYGoE2cbCdGviLeheU-CB7Q,1886.0,Shalimar Restaurant,OPERATIONAL,https://www.shalimarfremont.com/,True,,,66631.0,2009-06-15,2026-06-30,Restaurant,17.115068493150684,,,False,Other / American,50.5,high,0.3,0.3,0.6,0.8,1.0,0.3,"Worth a call soon. Flagged for not enrolled in any SBA/transition program, stale or missing digital presence, and SCORE mentorship & SBA transition planning, digital modernization support is probably the right fit.","Shalimar Restaurant is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJgTVTcUrHj4ARnPhNt_SXvLc,Maple Leaf Donuts,"41200 Blacow Road # I, Fremont",4.6,246.0,OPERATIONAL,37.5227582,-121.9709494,AWCwydg95HVxpeEpKwifTW9qO0CkM62CvRTkbier8fzVmnlMhwJq8ZWfQcWoSS_i4FNAGqOrb6td887sri6wPOEmmZUMEHaDrsXp1NcFzmaG5kv2itxnaNrxbnCH841eCgAdj44HGE98N7XJlvxHJt6t8fSEkmCXgu28s0T4PJ8qQcLwUm23L_soMwY2AnraiKmiLNUXhg0RqNClnwV5RwcDI3FfAV33U8DqyY6N24uTRPu5LNcT5l4FLy0cZoc9tZTxIEzd8iXo4hk7owyPpG7if9C-eugatKfjiBGn30PllzDRTqm1duOBHKQgE0R7IsPJH2-5RAWZ2RBxr-3ikUxJG_Y_ZK_WYTpm7_XrwI5PMi5sjoDgQxiv9baMB362CIYURLCo-4Htii6aU0ylgIDomko_tsONBTXilb-LY5faUAjGeu31mYgYd-iMZ8I3dzWSHRwWf5WP7t-MvYl_l-W4ZGlfwOW7JFz-kaYqkRM-thrb2zOwsGiuXQ0eRHyqqVZAkT7UEMuE7R-q65mDOTN3GEGy1iq4wtKjRz8Pc5hcOQd5iSVMw6uAD2tvWinRh9noQdH7ViOsQvzbmv--rQESM6qvxOXt3eVITZqEGB082nQ6tWs16I3OgfS3hhnOo2o6IGeY9N2n,,Maple Leaf Donuts,OPERATIONAL,,False,,,52302.0,2005-01-04,2026-12-31,Restaurant,21.56164383561644,,,False,Other / American,49.5,high,0.5,0.3,0.3,0.8,1.0,0.3,"Worth a call soon. Flagged for not enrolled in any SBA/transition program, stale or missing digital presence, and SCORE mentorship & SBA transition planning, digital modernization support is probably the right fit.","Maple Leaf Donuts is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJ8wBoNwDHj4ARUox58YCtl5w,Taqueria Las Vegas & Bar,"45401 Fremont Boulevard, Fremont",4.2,1343.0,OPERATIONAL,37.4963128,-121.948836,AWCwydgC531u1paqKXb4FK22hqi9PmRi2NFU4AFISRt59Ri7akZhTqczQUmBMeLPFuG98ii1Qs3RfWKr3X8j4c9ltr9QLzomXgrofnOxsDcXn5eIuDG1UqU_E89BlkeFdCLv0j3DUsmwu4LGIy5I4dzuy7BlqGTt7c88AEONquvfBHEQguYSKv0vjJtXcbUIaRCsH9J4jnrWP1Tir0ZwJ0wjCAOTBX-Jlik2ts7nvuMP9QUEMVYIoxOaNlEyBZAuNt9ifcvK1tGHEmTmMWhZmbH1IVQPkq_2i0fXLl0vXeBygqTK_1lS2IFfz21nBeawEeOtHwCQeuy357ydvkgVUwa50kiPWPH7RdQSRJ4aau8mFaVPRpAoYCAlWp4s9xGAe0ZM-b2R6jAkUPdV3ZvlG8yv-FfBIb9Gn93DmmzHXQ-n0ILtnaJ84LrO5ae6FaYdI_5E9L5O_gOGuFFzfZx2zcLXTnQD56xNeFJhT49XZvp7LsKq-XWNSGqEOlu1_6wEsHYG321dNFuw219rr_2KX5lMkVJqtRADWNf8W-5rMxrc0ctso1Zw9GtDwo5jPa69cYAKe30DgG_SjQV6cSXcaDRJb8d9yl80fccCAAUvgTZug0R0sUjmi_9Pfj8u9_o0kztsQlz4aA,,Taqueria Las Vegas & Bar,OPERATIONAL,https://order.taquerialasvegas.biz/,True,,,54336.0,2005-09-01,2011-06-30,Restaurant,20.90410958904109,,,False,Latin American,49.5,high,0.5,0.3,0.3,0.8,1.0,0.3,"Worth a call soon. Flagged for not enrolled in any SBA/transition program, stale or missing digital presence, and SCORE mentorship & SBA transition planning, digital modernization support is probably the right fit.","Taqueria Las Vegas & Bar is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJQTeFg_7Bj4ARIn1mAyzdVW8,Red Smoke Burger,"2740 Mowry Avenue Ste B, Fremont",1.0,1.0,OPERATIONAL,37.55450379999999,-121.9815909,AWCwydhcec5z9F-ONU91RGUUrZbMZXTE4VZADTOGX_ki2KmEgh5KYmmSYyo7JbPyk_t-uo8QE4zRwwDiqiIO1JQJT0LE-ShgTpAvTeI5yJxc5wMpLksaCiDy1IGtq1a7tKcA2HfreeK9pAtngKrGvb7lVYNpuw-NSXa1n5zUglrCURqKsUL6gs7LPLmM8-xUpIpRe-sTYzU4f4Rs-61dlI10A39TKj0_ZVC-cmNX1dr5gG8THj9SVZ3N99s65Gc_E_O0CyQGwlsAu3MAqbW7G75Ff7hqPC7Q1TJfCQtprKiL0aUes5P0X_YVm2noJr4H_tbQAOD3IY823w_-V7ZTmyAoGHWSfsRUYQNn8kFDpWXLxBwgDm0sgqoGvP6D1xwO8WTLCAyJMlMo0BtqRY_O70tWoil7LOpVz5ftND6W0LALVZvdYskSHZjohXLeKWP1HF7gPEGYuzFh1ZIDwRH1keYyk0cjudFYEoevfQLM9us2uhyGKYa-fGhy1BYRJSdfSs2tTDl1POYfr8rjYJYq-cjswZAJugzwPU_NRPRAFyfB2kVM1EV70rblG9GQ5f4NsmSSjpqshSTY-nyWcjX_6MOGLC5hny1DPNO2ycqyBNlp2eTi9WXJLxfTryMHMzTIr12fbuovsnhZznEArGfnov5zrQ,,Red Smoke Burger,OPERATIONAL,https://redsmokeburger.com/,True,,,55926.0,2006-01-19,2026-12-31,Restaurant,20.52054794520548,,,False,Other / American,49.5,high,0.5,0.3,0.3,0.8,1.0,0.3,"Worth a call soon. Flagged for not enrolled in any SBA/transition program, stale or missing digital presence, and SCORE mentorship & SBA transition planning, digital modernization support is probably the right fit.","Red Smoke Burger is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJ86Gf6YXAj4AR0jrh7ET-gH4,Strizzi's Restaurant - Fremont,"2740 Mowry Avenue, Fremont",4.1,605.0,OPERATIONAL,37.5545335,-121.9816144,AWCwydg6FlLTGVfrI3pMe14pZjQB40ZFtXI2RcZGFvh3CTq95JqB6reQ5RotQWXhRYNnlDMkjO8Mu9D9ibKY6u6niad5SyY9iFhoJxoO7BKHxeki99irKOnj3WghsNTo49GYKi77Qty_VcwLn7GMyqnnNN9HrelSLujvj_XyFKOK-ugv6AlQkjriooRanANKOSzSGsJImybiD_qT2Zc_F2Y3sD22CMoI24SNJsfWl3GiLAYDPN2N2ywqDgo9T5c2cvDp1t-cw0AHJfHlkjJOeaC808iLtg04I5JJAOwJRGwNQH0c8H92tHmKgaPEfbFqy1HDxfwIRwSxQeTAMLAaKWs3XnX3gvFPhTfIi_HQ8cF5W-b5Bsqd7IWdfxGSQpjQhGSFp1jroDmdiYCmE9Ee9Ex4nHjuib2UeU1D17RxtkqsPZIF7DmICbcTPMPa99gS0i3YPiKVO5bLuTNTp-ePWTQg9fE7ZOVRlOufv_3WLmXjHaTQZE4ZMmJSp-UGkspPVfr2wQeFZHkGngMlSNET1dVv9ztk2oAROFu_qA9R63dVerAuYJ3LF2Gtxdo4Owh_3NCoRGAJoUpQFkmNi1mCq1DA78gHsSRUwQvYBBGnYvj_Jas2EMxYFPcfkiye0fvpTKAxq9JJ5Q,,Strizzi's Restaurant - Fremont,OPERATIONAL,https://www.strizzis.com/,True,,,55926.0,2006-01-19,2026-12-31,Restaurant,20.52054794520548,,,False,Other / American,49.5,high,0.5,0.3,0.3,0.8,1.0,0.3,"Worth a call soon. Flagged for not enrolled in any SBA/transition program, stale or missing digital presence, and SCORE mentorship & SBA transition planning, digital modernization support is probably the right fit.","Strizzi's Restaurant - Fremont is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJcRaZnhTHj4AR8Dr75lSzX-8,Market Broiler Fremont,"43406 Christy Street, Fremont",4.3,2204.0,OPERATIONAL,37.5057331,-121.9701951,AWCwydiEaktMRP-9HiF0QhMECiQbos_yLDBT0swuS3yzeh71yX-O6dMC5crbwW1WlQqKG5X5fgAxYjcJssjowP56JvpbQUx0LeF2q9mq24WvKu0xLfQepzjzNnyv5nPkaPlpSq4YakCltzqeV9mprl8KgO5Iu8RL0nQjPbQnepjDAKBlr6REfWG9qOpJWjkrRNgN9wz08Ktdlyj1ov-0SdPprdUbzDP0CJPS-ennJyCqEZKe90RPa5PXpK5mnbE8su1qsOEC-UlclzXLkQvzCyD0XJcjzNO40usBTY7N0G_76vFQeYxd-dpJXDxeduRWDxmrp0QKiie4KynVqoU-93wolBGvGK16tzSy9HQqIO6mhPXOi26bCu5_ca6BylrUoZl_ZG8JUvOGDahyfCnWXpj3IKnMvlJjJrgHhUEcqJ_Y-xTqYBO50QGeH0Utv8WJh_93z238ImvrcTbnrNSR4LLABrR3mDj81MaZShFbcsGdpb8wuO2Fjnj3F24Wr6VhwywoRYVuC-dAlHFbD835GD4qKVcDckf62Uxl3s9BMc5jKf3ubXOhM8Jc341phXvGqZGyYSJmWnuQbZ51u2Z0uJCIEIBapY7aIu0qjlaZycXscSsVqlATFOMq6cTJGE3sCWFY1XRzjAlF,,Market Broiler Fremont,OPERATIONAL,https://www.marketbroiler.com/fremont,True,,,69394.0,1990-06-08,2027-03-31,Restaurant,36.14794520547945,,,True,Other / American,48.2,high,0.85,0.3,0.3,0.8,0.0,0.3,"Worth a call soon. Flagged for long-tenured, no visible succession plan, stale or missing digital presence, and facade/succession grant outreach, digital modernization support is probably the right fit.","Market Broiler Fremont is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJTy-W4tHGj4ARIOJ8U7RSKeA,Mission Pizza,"1572 Washington Boulevard, Fremont",4.6,1051.0,OPERATIONAL,37.5308458,-121.9370904,AWCwydh2OdMRw-yIJQyRs_qSp0DrCJYl_1Aywe3WeSj_VH_d0FyvY_sHdz9e7R-yZ1BN_5Et2Qa20PiEMk20Cwq1rOB2SdIYOKd3HGVsxYmdvw_wnHXtpdJ8tA2ETNKQXVfUK82q9ngtZnMk1E1g9hUPB9AokdVBfBoBPyo3T-zb9zkNZYYGosEpyozwcyOEsAGHelc3tPulNdq3CJwShaITWT84_HpCbY7xsxrtnf-9n1-GPwGS4os1iA6sPxrVYNa9mAz51giXF5LdRt6ZPFpWApjtiaDr6eILDX8d3SlLeQ4z1quKn04QIlP9NEW0ioqy2QsvZT9DK94GUCDEyBOyAG0Hof1kXozzBzTulByMy2BZVU278NLb5GpVJflUwlTpqqkvKYIJL52xqayUGKGAxOCf6LcvfTQhh77c_Hl6yFRMVueLzHHIPjBFNc4kk1s11G9swzbDYccygaZ9iHpTQJtK2cHNgz-iSgM8iaO7ck42GdnkVQ4C5T2BtzRpU2i_eCBcFWTdJAEUm7JJIG9JK427HFVhQfL3iYlgtmuOVDFnaiZhveASW3dUyFyr8CU_rh2KDBvDpX7mC6tAe2rDjq00Ptdu5i4Dap9lP4dzjU88XL3PUX-9h9PBV_7lMo-Sz9Lro6vCS9aG8XBWdjUwXBdcPWw,,Mission Pizza,OPERATIONAL,https://missionpizza.com/?y_source=1_MjAxNzQxMjYwNC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,True,2026-07-12T22:36:07+00:00,10.0,58117.0,1996-05-02,2026-12-31,Restaurant,30.24383561643836,,,False,Other / American,47.0,high,0.85,0.3,0.3,0.05,1.0,0.3,"Worth a call soon. Flagged for not enrolled in any SBA/transition program, long-tenured, no visible succession plan, and SCORE mentorship & SBA transition planning, facade/succession grant outreach is probably the right fit.","Mission Pizza is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,,,False
ChIJObHUDZq_j4ARB2ibL2nMuRw,Suju's Coffee & Tea,"3602 Thornton Avenue, Fremont",4.5,936.0,OPERATIONAL,37.5625949,-122.0090607,AWCwydhgp_Hh9IX5cBcbJz3vmAOEWC8ukGkk63Eb47eaAO-nzflJ5geFjOqRHdBSg7RnpPVRbx4vjMLz-4ZML7V5o3U1EXTw9TRogdlbnLiD7a8Tjo_JaM8U-PznvtXVyTt4n-AIHstv7cSh15dNVE5C3vo1TuJOhgXde9O-F4Sgcv_7qVQDyeywe_Eivqg7R3pdICjVwPA-HKI7x-YE66z0x38OYXcp-vbU_PLKBxS9g-CcSNt5sFK8l6ZrzIKSho1vkSE9Xfu_ncygwhGwnobXi81eU6KoJm8Rop0G6iY1bAoerpI8Laiw5L_4NKQ2zc3nyz9e6vRxxn5zhfIvkcBSvCRgwYahrRnZ96gTjENLssPF7cqjcllACcVjvzB39lyxDtjiD_btrHGtFRzdDZ4YC-3MGNoUfykTPQzbf7Ov8vRgAId_s38Yy9ZM0esJDlTF8vfcCM1_w5t9IkHXKhOS4Gs-_q6I1OhjH9Q96JKcXU9Qbe_UmSxsLyzGAqaUhzdiOvkmEo-4NNop_YTR19mzU2rog2kIjne428y11I7J9hfXr8EAe0f6W2uuQgOnqjSXRX7tIl9YfPvBz5nqEP7CwqTvCCU57lW5utXx8TBHKpjq4NMGyE_abiN65E8Bv-b2rrFzJw,1003.0,Suju's Coffee & Tea,OPERATIONAL,https://sujuscoffee.com/,True,2026-07-14T01:22:51+00:00,9.0,30879.0,1995-10-31,2026-09-30,Restaurant,30.747945205479454,,,False,Other / American,47.0,high,0.85,0.3,0.3,0.05,1.0,0.3,"Worth a call soon. Flagged for not enrolled in any SBA/transition program, long-tenured, no visible succession plan, and SCORE mentorship & SBA transition planning, facade/succession grant outreach is probably the right fit.","Suju's Coffee & Tea is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,,,False
ChIJkTxphNfHj4AR2r2HF2o8YQo,Celebrations Cakes n Desserts,"4347 Brookwood Avenue, Fremont",5.0,164.0,OPERATIONAL,37.5268103,-121.963864,AWCwydgIpzVcdRbZy8Csn3DSFotGbxNLJiKM5KsNyC9l8nKikDkbAwaqcpkV5HD5X23YvHPMlImJulDLoHeiSZfwdmBPteUN-uL-zqmGPE-MUhGFaifjGU8Zo-Jn6ySdkUlApVBi7zEWU8ZLvVTV3D4iwrGF3iG80sq1tmNZO78Clgum4Ck9Qso_WIo3_7Wr6YQWW38meIVeGgVIwYaT9bz75xnn3F3b8sYwHnm4Bt3HXB1Dypu0TV45l8CY2wyPGmpx5NNCi2HpuM6g-vAV2hy426qciV7PHGOjNeFNiIv1BQDBsoHePf7QKd6Gf3UIAhVOXDKVd72g38LFqRlQ6Cc9WsdS3OqtDtLKD6_9b84wCuL75XKVi8ssJWIGxLr64d0F7cMplJOK_j2bAlgVzRbnXcR68rjKO4FU8MgWauRZmKeTJ1dga0eeWoWSKj9OjviX50JGoXtuDpnP5jKczit3GvKtETN-T4iDX5B1KxBkth8KE-1U42IRZ1wdyuhQ4wu7P9Sdbid_88eghMfW3XOaPX3yZnt7OOHPeiEBCcDwcTlSs97ui6QkUjhu8eH2-7cf_4G9g8fqdHE8T8owDyxO0-4sBTQttY9nAUB9tqrjVMaS_Vm0q7aswPxO-woNy5WMju5H9XnP1EhzP3jVmBMI6b_xdtc,,Celebrations Cakes n Desserts,OPERATIONAL,https://www.instagram.com/celebrationscnd/,True,,,,,,,,,,False,Other / American,44.5,high,0.3,0.3,0.3,0.8,1.0,0.3,"Worth a call soon. Flagged for not enrolled in any SBA/transition program, stale or missing digital presence, and SCORE mentorship & SBA transition planning, digital modernization support is probably the right fit.","Celebrations Cakes n Desserts is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJYYPkDK_Bj4AR_XiTxdcL7hk,Market Sandwich,"3111 Mowry Avenue, Fremont",5.0,1.0,OPERATIONAL,37.55495210000001,-121.9852559,AWCwydi3X4SWP6ZKhGMdl32dhToYZCkrvUbDiG2o92tP7sorh5QJzoycWYMcGk8D8RcKa_gSWyaApU3tIiPMtlCfRVKT4zeGVGR-iwcRgTmhY49cXKcIMi5poaS-V25CdLwrNsColgkTmaYILGBpkQkxoEdNsUFPzee_3xorVRulrmfTMTJVBRsaiq0KbCH8R22d47nbuaGJ0wuTlItxm8eBgAVuuWJqXks2X9LF3TRaJ4A7QvMCY1PVASZksxCkk7O-JykRVGjXcpOVAhhPmibfS499ZCiZRp7nkH7FyKSY3uutbIqnMmCYDemz7CCMdN9r_Mr-JrDiA_uncD38UwVTrpN17hYCIHOcnY-gTUYBDYi1UWdqFaWmV1AnLfgIMs6u7q7vYsTIchBEzx4kYExPSL8oKTCJyaitIYaOOyJCSHY7gjzI6H3OhxsnxwzWG5SMas1I5zdke_fn6BLGXYLVwLqzwLXiiSpGjTPtMGN_Jz9L-FNJU9Tffl5ceXdXtaGcquY4SLCVOsRtCr7cv6J3idpn81EDkPOp1Rap5VaSyP-tU7oEMnUL20LN4qfErCv8ad-WdsVpfZPMl8vdfz5oWrNmJPYfk0OeE6sF2bYf-RDZl8y1P9dbYZhb1PVOJ0573G8mYH1i4y7TznLXIOzFSdyws1c,,Market Sandwich,OPERATIONAL,https://www.wholefoodsmarket.com/eateries/market-sandwich-menu?utm_source=google&utm_medium=organic&utm_campaign=listings,True,,,,,,,,,,False,Other / American,44.5,high,0.3,0.3,0.3,0.8,1.0,0.3,"Worth a call soon. Flagged for not enrolled in any SBA/transition program, stale or missing digital presence, and SCORE mentorship & SBA transition planning, digital modernization support is probably the right fit.","Market Sandwich is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJ_62gSWjAj4ARYD5J-cDVPyg,Niles Donuts,"38003 Mission Boulevard Suite a, Fremont",4.6,126.0,OPERATIONAL,37.57600339999999,-121.9718511,AWCwydjhTu0BGw0tUdRzcHTi22xYCefH2Xi4_ZQZumJ9otOMMGWetyQYuXfHVR1fdvWdxLt536eUcQ8NDz6nfBfWusw3p08SpoFzE-4l3l3kAoGpSpS-60naoVvGwgmWve2rzC96O2MD_H42UYJAwlwy2qlRS_JW3eF9xxwFa19m80wTEQtc4uYN5r2ebi0wMnbMylZguYZVNWoKyL3X6twFySIy_VegmdRWz-ZpKog1Fx7X23FDseh5gCesNywt2evV5hmeNb0BjmxbLkcMdGVZs4QzjnSbS6-9uCifzG8siHG0pj_GnxQiecp9mn_W1wQVDiHe3CElNpnmam2WjhvnyWN7r9EsqOxNpT22fe4r9bnLJXMQXYi29XwT7E8JgDzbkTLhOBhwUA1ay7aMSXy9i_vaytJaaV5j1TadkX3OpA-ZdcTh1aoXJXnsrv-tZwNfk-MKXkMBSGMQR9VAjORl0L5FCfm4SQqzGFGXNkpEWGfQX_BJ70WRiwy5-hPmqsK9xL_21lmuUbuotWnNm3rN5EWRZxOquS6AmvZp-cE-1jbhgyHrraf0rLg4vDt8-E965OX7cQqFEty7V9XQjVNNfGgiUnNIv3N5h0uyK1MT_i4uMQ--ET_3VF3ER_TIAWUaZRvjj4Qh,,Niles Donuts,OPERATIONAL,,False,,,,,,,,,,False,Other / American,44.5,high,0.3,0.3,0.3,0.8,1.0,0.3,"Worth a call soon. Flagged for not enrolled in any SBA/transition program, stale or missing digital presence, and SCORE mentorship & SBA transition planning, digital modernization support is probably the right fit.","Niles Donuts is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJabiN7W3Aj4ARo56mm9pk8bo,Florence Bar,"37349 Niles Boulevard, Fremont",4.5,316.0,OPERATIONAL,37.577186,-121.9806471,AWCwydi5oRRhrRewHYfVjkXITGIWmNCnkwiftMODSczqNDQ1P8EDhxWLmvAgMSc5hRc3hYcweTuqsGBDCRXRPGn7mJUrDXL6Qv1Z3vRL4fSGNVjkXIqqj-8a9iKWNaDncmGMFRdanSuupHPi29Oh4_QzUYnfV8l1hEdrT0peT3DOYXsEIov7_f8lVbgTvqwwmcphBOMg5aydzA-pE97G0KvZvdaxrtMx6CDHS_eYnD5IhmIdE8wsmZVsRQSyEqqzx4MWwpLMd5MjYN2HHrzkXyb-Rpl0ZcOFMbfEmkBpompus4tUurCHhvYCB_7ZaoH2M5yxgazv4WPFvlPJ9N0ksfzVIa_w6hpY64D9mqrpJxRpK3ikG93TInIXON5VNtdYvmbLT5VV79zYi87uY_dJvHhfyXgngtDMp9Y8xMO3ZyJ7_FGw9VLTi4n8Y36ctDmI5Du_x-sZ5EvA8vLFRvNCM7fQOCXobx4HOckQVBAvqXYiLEdi1_Q2byiUruwd59Ff7clcSaiRLJZgWTiolaS1eFWIYZtDybVPz3mkfwhBJXuL_af4kpCFhefmOhwufcwjhR6_Qsi-n6OD7mIa_vVCmS6SyHyCiwBMxElazXVAPNR_luOeW_3qgJwnGZvy4m5xGHyH,,Florence Bar,OPERATIONAL,,False,,,,,,,,,,False,Other / American,44.5,high,0.3,0.3,0.3,0.8,1.0,0.3,"Worth a call soon. Flagged for not enrolled in any SBA/transition program, stale or missing digital presence, and SCORE mentorship & SBA transition planning, digital modernization support is probably the right fit.","Florence Bar is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJxVxVFYPBj4AR9IbGgkxqY78,ANNACHIKADAI,"Next Door Movie theater - Ciné Lounge Fremont 7 Cinemas Located in: Gateway Plaza, 39158 Paseo Padre Parkway, Fremont",4.4,180.0,OPERATIONAL,37.554271,-121.9795695,AWCwydge_N68yb0_WjMdHdXkOfT1QDyPGIWMZk9guPFHqBCxdLEalFb94MsRX9J0_24Y0TFPFBG3FboxQvu61uAIyfMpunYZKdNzLKUJVEpd2jbZzELQVNL_k5aeRIM8ZN9yRjjMggdglQ-bp2YB8oxpsEQoPvScxps-3p3Xg2aQGO3EnReca015LxYfwWYZDt6Uhl-AruJTF99m58morBddT0Ng8kmZcLS2Eqokx0zMaKxJVstYJnokG3nyf003lIJ4eEnJ_XyXrM_-hhUy01oYgV762ufyFatY4c8XkdRcDfmm89U7IQSjPqkko38gKwku1QditiiNosDz1XECC-Tju22ekY4Cx0Glv7F2xO4wmtZe_54lKWeq3_YdMMga7HBpj4-GG_mcljP3SuAceQJ791sKjmVRuEFVMB1AXi5oxcYGeu26nXNCJNN_PkEV3SMcq0Llw43LMdd-hGS0vGXe-1MVWv2-tRgyvGmoGPUbyKbTJ1gfLWPH8YmG52aqtTPE-2tEJIz7HoKj2JsGzsfxgTGy1iHJJLiFY-_XJIwhYkkL6l9aLIA_oXbAXGRkdRCbb1tBRdr0GhhtgQmp6Xmnt964sGXVTKSUropk-70fbLspAtb_Wt9kkimvnCQ7JeDtax8fZfP9z61_cJvC1JGjvtq5QuA,,ANNACHIKADAI,OPERATIONAL,https://www.myannachikadai.com/,False,,,,,,,,,,False,Other / American,44.5,high,0.3,0.3,0.3,0.8,1.0,0.3,"Worth a call soon. Flagged for not enrolled in any SBA/transition program, stale or missing digital presence, and SCORE mentorship & SBA transition planning, digital modernization support is probably the right fit.","ANNACHIKADAI is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
